service	category_one	category_two	category_three	assigned	summary	n119시민수상구조대 운영	공공질서및안전	재난방재및민방위	민방위 	00
119안전센터 재건축 및 이전공사	공공질서및안전	재난방재및민방위	민방위 	187330800012581453000
119종합상황실 유무선통신시스템 운영	공공질서및안전	재난방재및민방위	민방위 	560911000032202664000
119종합상황실 전산시스템 운영	공공질서및안전	재난방재및민방위	민방위 	406960200017929492000
6.25전쟁 기념행사 지원	공공질서및안전	재난방재및민방위	민방위 	220000000950000000
강북소방서 신설	공공질서및안전	재난방재및민방위	민방위 	016814922000
공익근무요원 관리	공공질서및안전	재난방재및민방위	민방위 	5631070003054085000
공익근무요원 운영관리	공공질서및안전	재난방재및민방위	민방위 	0373344000
광진소방서 재건축	공공질서및안전	재난방재및민방위	민방위 	012839400000
구급장비 유지관리 및 보강	공공질서및안전	재난방재및민방위	민방위 	273628600016783199000
국고보조금 잔액 반납	공공질서및안전	재난방재및민방위	민방위 	7180003074000
급경사지 붕괴위험지역 정비	공공질서및안전	재난방재및민방위	민방위 	0870000000
노후 구조차량 교체	공공질서및안전	재난방재및민방위	민방위 	3320000001514430000
대테러장비 보강	공공질서및안전	재난방재및민방위	민방위 	2608200001157312000
도시안전 국내·외 협력체계 구축	공공질서및안전	재난방재및민방위	민방위 	55000000490000000
무더위쉼터 냉방비 지원	공공질서및안전	재난방재및민방위	민방위 	3000000000
민방위 교육훈련 준비 및 행사추진	공공질서및안전	재난방재및민방위	민방위 	106020000530100000
민방위 장비 보급·확충	공공질서및안전	재난방재및민방위	민방위 	6835800068358000
민방위경보시설 확충 및 보수	공공질서및안전	재난방재및민방위	민방위 	15744000009246342000
민방위교육장 운영	공공질서및안전	재난방재및민방위	민방위 	3043910001525103000
민방위대원 교육훈련	공공질서및안전	재난방재및민방위	민방위 	4690760005661346000
사방사업	공공질서및안전	재난방재및민방위	민방위 	948375500085908905000
산사태 예방대책 사업(산사태 대응팀 운영 등)	공공질서및안전	재난방재및민방위	민방위 	052720000000
산지 전수조사 및 산사태 예방체계 구축	공공질서및안전	재난방재및민방위	민방위 	22570000006745000000
산지방재요원 전문역량 강화	공공질서및안전	재난방재및민방위	민방위 	44932000240000000
삼풍사고관련 지방채 상환	공공질서및안전	재난방재및민방위	민방위 	21920000006625500000
서민밀집위험지역 정비사업	공공질서및안전	재난방재및민방위	민방위 	0400000000
서민층 가스시설 개선사업	공공질서및안전	재난방재및민방위	민방위 	29643000322268000
서울종합방재센터 시설보강 및 유지관리	공공질서및안전	재난방재및민방위	민방위 	62651000697255000
서울특별시 안전관리계획수립	공공질서및안전	재난방재및민방위	민방위 	2155620001097495000
성동소방서 건립 타당성 조사	공공질서및안전	재난방재및민방위	민방위 	011600000000
소방 인재 채용 및 양성	공공질서및안전	재난방재및민방위	민방위 	14338310007889275000
소방공무원 보건복지 증진	공공질서및안전	재난방재및민방위	민방위 	00
소방공무원 피복비	공공질서및안전	재난방재및민방위	민방위 	174235400010748717000
소방관서 보수, 보강공사	공공질서및안전	재난방재및민방위	민방위 	597128100026750394000
소방보조인력 양성 및 운영	공공질서및안전	재난방재및민방위	민방위 	5294900001861828000
소방용수시설 보수	공공질서및안전	재난방재및민방위	민방위 	250565000014574855000
소방용수시설 설치	공공질서및안전	재난방재및민방위	민방위 	190000000012487085000
소방재난업무능력 향상	공공질서및안전	재난방재및민방위	민방위 	8628840005395688000
소방차량 대폐차	공공질서및안전	재난방재및민방위	민방위 	518702400037607852000
소방차량 유지관리	공공질서및안전	재난방재및민방위	민방위 	385484300020464962000
소방차량 증차	공공질서및안전	재난방재및민방위	민방위 	02650000000
소방청렴도 향상 및 투명성 제고	공공질서및안전	재난방재및민방위	민방위 	2750050001632013000
소방청사 시설물 관리	공공질서및안전	재난방재및민방위	민방위 	309509700016176128000
소방통신망 보강 및 유지관리	공공질서및안전	재난방재및민방위	민방위 	10252570006233281000
소방학교 교육기자재 등 비품구입	공공질서및안전	재난방재및민방위	민방위 	2278000001234742000
소방학교 교육훈련 시설확충 및 보수	공공질서및안전	재난방재및민방위	민방위 	21200000631934000
소방학교 청사 및 시설장비 유지관리	공공질서및안전	재난방재및민방위	민방위 	80000000467911000
소방헬기 등 운영관리	공공질서및안전	재난방재및민방위	민방위 	18521630009664501000
소방화재 안전·보조장비 보급 및 유지관리	공공질서및안전	재난방재및민방위	민방위 	268454700017158240000
스마트 재난안전시스템 구축	공공질서및안전	재난방재및민방위	민방위 	015021500000
시민 안전문화 활성화	공공질서및안전	재난방재및민방위	민방위 	1150000001246500000
시민안전교육 강화	공공질서및안전	재난방재및민방위	민방위 	2526000006381934000
시민안전의식 강화	공공질서및안전	재난방재및민방위	민방위 	148200000923224000
시민안전체험관  운영	공공질서및안전	재난방재및민방위	민방위 	12486890008955438000
신청사 충무상황실 구축	공공질서및안전	재난방재및민방위	민방위 	0932000000
안전리더 육성 및 재난안전 교육	공공질서및안전	재난방재및민방위	민방위 	2918000002500000000
업무용정수물품 및 기타 행정용품 구입	공공질서및안전	재난방재및민방위	민방위 	802030001168499000
예방업무 추진 향상	공공질서및안전	재난방재및민방위	민방위 	10980170007351806000
예비군 관련 수방사지원	공공질서및안전	재난방재및민방위	민방위 	3550000002010000000
예비군의 날 행사 실시	공공질서및안전	재난방재및민방위	민방위 	15905000147525000
우면산 산사태 백서 발간	공공질서및안전	재난방재및민방위	민방위 	50000000170000000
을지연습 실시	공공질서및안전	재난방재및민방위	민방위 	3290600001243787000
의료 및 구호비 지원	공공질서및안전	재난방재및민방위	민방위 	33273700033000000
의무소방대 관리 및 운영	공공질서및안전	재난방재및민방위	민방위 	0139404000
의용소방대 활동수당 등	공공질서및안전	재난방재및민방위	민방위 	244605600013342129000
이재민 재해보상	공공질서및안전	재난방재및민방위	민방위 	3000000000
인력동원실제훈련 및 자원관리	공공질서및안전	재난방재및민방위	민방위 	34165000241234000
재난 및 안전 대책 관리	공공질서및안전	재난방재및민방위	민방위 	74900000520900000
재난관리 우수지자체 지원	공공질서및안전	재난방재및민방위	민방위 	150000000150000000
재난대응 안전 한국 훈련	공공질서및안전	재난방재및민방위	민방위 	76430000438000000
재난대응능력향상	공공질서및안전	재난방재및민방위	민방위 	2412200002735311000
재난상황 현장대응장비 구축·운영	공공질서및안전	재난방재및민방위	민방위 	39560000415040000
재난재해의 선제적 예방 홍보	공공질서및안전	재난방재및민방위	민방위 	1695000001177605000
재난취약가구 안전점검 및 정비	공공질서및안전	재난방재및민방위	민방위 	6599000002953150000
재난피해자 심리안정지원	공공질서및안전	재난방재및민방위	민방위 	1750000070000000
재난현장 영상기록물 보존 및 제공	공공질서및안전	재난방재및민방위	민방위 	3160000003111531000
재해복구사업 분석평가용역(우면천 등 24개소)	공공질서및안전	재난방재및민방위	민방위 	0700000000
재향군인회관 개·보수 지원	공공질서및안전	재난방재및민방위	민방위 	150000000150000000
저소득층 밀집지역 생활환경 개선	공공질서및안전	재난방재및민방위	민방위 	10000000008000000000
전문기관 위탁교육 훈련	공공질서및안전	재난방재및민방위	민방위 	8172400004464158000
전산시스템 보강 및 유지관리	공공질서및안전	재난방재및민방위	민방위 	22986150008160576000
주민참여형 안전마을 만들기	공공질서및안전	재난방재및민방위	민방위 	10000000004000000000
지역민방위대 방독면 확충	공공질서및안전	재난방재및민방위	민방위 	7215000004543500000
지진가속도계측기 통합관리시스템 구축	공공질서및안전	재난방재및민방위	민방위 	0260000000
직원복지 증진	공공질서및안전	재난방재및민방위	민방위 	32492780000181422635000
체력단련기구 확보	공공질서및안전	재난방재및민방위	민방위 	66579000455843000
통합방위협의회 운영	공공질서및안전	재난방재및민방위	민방위 	37225000188475000
특수구조장비보강 및 유지관리	공공질서및안전	재난방재및민방위	민방위 	161774600010047864000
특정관리대상시설물 등 민간전문가 합동 안전관리	공공질서및안전	재난방재및민방위	민방위 	0186000000
한강안전시스템 구축	공공질서및안전	재난방재및민방위	민방위 	28750000004595000000
화재조사 업무의 전문화	공공질서및안전	재난방재및민방위	민방위 	1008000001073253000
11년 취득세 감면 미보전분	일반공공행정	일반행정	일반행정지원 	00
11년 취득세 감면 보전분	일반공공행정	일반행정	일반행정지원 	00
120다산콜센터 관리 및 고도화	일반공공행정	일반행정	일반행정지원 	366759000017302945000
120다산콜센터 운영	일반공공행정	일반행정	일반행정지원 	18977817000102111649000
1:1,000 수치지도 갱신사업	일반공공행정	일반행정	일반행정지원 	11980000008127000000
1사1촌 사업	일반공공행정	일반행정	일반행정지원 	00
2012회계연도 결산업무 추진	일반공공행정	일반행정	일반행정지원 	2003610001027894000
2013 공간정보시스템 유지보수	일반공공행정	일반행정	일반행정지원 	3114680001992740000
2013 서울서베이	일반공공행정	일반행정	일반행정지원 	7996730004259190000
2013 전국 지방세 발전포럼 개최	일반공공행정	일반행정	일반행정지원 	3000000030000000
2013 희망 서울 구매 EXPO	일반공공행정	일반행정	일반행정지원 	1810000001100000000
2013년 통계정보시스템 유지관리	일반공공행정	일반행정	일반행정지원 	80128000578206000
5급 승진자 역량평가과정 운영	일반공공행정	일반행정	일반행정지원 	7023240004623094000
6.25전쟁 납북진상규명 및 명예회복 지원	일반공공행정	일반행정	일반행정지원 	86410000453115000
6급 전문화선도 핵심인재양성과정 운영	일반공공행정	일반행정	일반행정지원 	15274700007886405000
CCTV 관리운영 고도화	일반공공행정	일반행정	일반행정지원 	03070622000
CCTV 설치(주민참여 포함)	일반공공행정	일반행정	일반행정지원 	76070000006692000000
CCTV설치(주민참여포함)(안전행정부)	일반공공행정	일반행정	일반행정지원 	00
IT COMPLEX 건립	일반공공행정	일반행정	일반행정지원 	30000000000209519339000
IT전문교육 운영	일반공공행정	일반행정	일반행정지원 	9392050004772068000
MS서버 라이선스 구매	일반공공행정	일반행정	일반행정지원 	0604000000
QR코드가 전하는 서울 이야기	일반공공행정	일반행정	일반행정지원 	050000000
TEIN 협력센터 서울시 유치 운영	일반공공행정	일반행정	일반행정지원 	60000000350000000
U-Smart(장애) 프리존 확대 구축	일반공공행정	일반행정	일반행정지원 	1116570001001907000
e-러닝 운영	일반공공행정	일반행정	일반행정지원 	4599420002833311000
e-러닝콘텐츠 개발	일반공공행정	일반행정	일반행정지원 	1973480001359210000
u-Seoul 정보보호체계 구축	일반공공행정	일반행정	일반행정지원 	190070000010721000000
u-도시통합운영센터 구축	일반공공행정	일반행정	일반행정지원 	0300000000
u-서울 안전서비스 운영 및 확대	일반공공행정	일반행정	일반행정지원 	1372800002489647000
u-지식여행 개발 운영	일반공공행정	일반행정	일반행정지원 	2525200001626256000
가족관계등록사무 지원	일반공공행정	일반행정	일반행정지원 	00
가족관계등록사무지원	일반공공행정	일반행정	일반행정지원 	00
갈등관리 실행 워크숍	일반공공행정	일반행정	일반행정지원 	24320000115680000
갈등관리 역량강화	일반공공행정	일반행정	일반행정지원 	16500000320000000
갈등관리심의위원회 운영	일반공공행정	일반행정	일반행정지원 	960000066000000
갈등영향분석 실시	일반공공행정	일반행정	일반행정지원 	80000000647760000
감사활동 지원 및 감사의 투명성 제고	일반공공행정	일반행정	일반행정지원 	126071000647139000
강원도 드림프로그램 지원	일반공공행정	일반행정	일반행정지원 	800000000
개인정보보호체계 고도화	일반공공행정	일반행정	일반행정지원 	3739800002014400000
계약심사 업무추진	일반공공행정	일반행정	일반행정지원 	22000000120400000
계약심의위원회 등 운영	일반공공행정	일반행정	일반행정지원 	21120000126500000
고액체납시세 징수 강화	일반공공행정	일반행정	일반행정지원 	2670000001355475000
고위 관리직 역량평가 운영	일반공공행정	일반행정	일반행정지원 	85780000274780000
고충민원 처리체계 강화	일반공공행정	일반행정	일반행정지원 	95040000390600000
공공 무선인터넷(WiFi)인프라 확충	일반공공행정	일반행정	일반행정지원 	10494990007057620000
공공구매 통합관리시스템 운영 및 유지보수	일반공공행정	일반행정	일반행정지원 	22000000110000000
공무원 단체업무 추진	일반공공행정	일반행정	일반행정지원 	28320000356438000
공무원 주택전세금 지원	일반공공행정	일반행정	일반행정지원 	400600000021524000000
공무원 채용 및 기타 시험 관리	일반공공행정	일반행정	일반행정지원 	239435300011928228000
공무원직접수행 학술용역	일반공공행정	일반행정	일반행정지원 	66200000350000000
공유도시 서울 기반 조성	일반공공행정	일반행정	일반행정지원 	620650000694150000
공유재산 관리 및 운영	일반공공행정	일반행정	일반행정지원 	10287300005607000000
공정하고 합리적인 인사관리 운영	일반공공행정	일반행정	일반행정지원 	3361000001731360000
공직자 재산등록 사무처리	일반공공행정	일반행정	일반행정지원 	90630000480156000
교육과정개발 및 교육훈련계획 수립	일반공공행정	일반행정	일반행정지원 	1400000076000000
교육생 급식지원	일반공공행정	일반행정	일반행정지원 	184275000945756000
교육훈련 진단 및 효과분석	일반공공행정	일반행정	일반행정지원 	150000000200000000
교육훈련장비 확충	일반공공행정	일반행정	일반행정지원 	1890120001294011000
국ㆍ시유재산 관리위임	일반공공행정	일반행정	일반행정지원 	434000000017101583000
국가입법관리시스템 및 법무행정서비스 운영	일반공공행정	일반행정	일반행정지원 	47835000299400000
국고보조금반환금	일반공공행정	일반행정	일반행정지원 	7146730000
국내위탁교육훈련	일반공공행정	일반행정	일반행정지원 	287670000015414688000
국어책임관 관련 사업	일반공공행정	일반행정	일반행정지원 	015000000
국토공간계획지원체계(KOPSS)	일반공공행정	일반행정	일반행정지원 	01200000000
급여시스템 기능 개선	일반공공행정	일반행정	일반행정지원 	0958988000
기강감찰 운영	일반공공행정	일반행정	일반행정지원 	52023000272095000
기관 업무개선활동 및 성과 평가	일반공공행정	일반행정	일반행정지원 	10000000008000000000
기관운영경비	일반공공행정	일반행정	일반행정지원 	196508000014636800000
기관운영업무추진비	일반공공행정	일반행정	일반행정지원 	00
기록관 운영	일반공공행정	일반행정	일반행정지원 	367752900015017359000
기록정보 콘텐츠 개발	일반공공행정	일반행정	일반행정지원 	109000000436000000
기본경비	일반공공행정	일반행정	일반행정지원 	92820000457800000
기본경비	일반공공행정	일반행정	일반행정지원 	156153000895951000
기본경비	일반공공행정	일반행정	일반행정지원 	42295000217406000
기본경비	일반공공행정	일반행정	일반행정지원 	6511700003202584000
기본경비	일반공공행정	일반행정	일반행정지원 	133209000521640000
기본경비	일반공공행정	일반행정	일반행정지원 	3253460001756162000
기본경비	일반공공행정	일반행정	일반행정지원 	2882270001543011000
기본경비	일반공공행정	일반행정	일반행정지원 	66677000345520000
기본경비	일반공공행정	일반행정	일반행정지원 	70958000293222000
기본경비	일반공공행정	일반행정	일반행정지원 	51698000275071000
기본경비	일반공공행정	일반행정	일반행정지원 	66867000241966000
기본경비	일반공공행정	일반행정	일반행정지원 	35337000137892000
기본경비	일반공공행정	일반행정	일반행정지원 	339890000
기본경비	일반공공행정	일반행정	일반행정지원 	300990000
기본경비	일반공공행정	일반행정	일반행정지원 	456940000
기본경비	일반공공행정	일반행정	일반행정지원 	55970000241242000
기본경비	일반공공행정	일반행정	일반행정지원 	3497960001828176000
기본경비	일반공공행정	일반행정	일반행정지원 	75244000330996000
기본경비	일반공공행정	일반행정	일반행정지원 	70727000246976000
기본경비	일반공공행정	일반행정	일반행정지원 	63596000308264000
기본경비	일반공공행정	일반행정	일반행정지원 	207661000962546000
기본경비	일반공공행정	일반행정	일반행정지원 	19737830009725394000
기본경비	일반공공행정	일반행정	일반행정지원 	38670000240330000
기본경비	일반공공행정	일반행정	일반행정지원 	41243000266120000
기본경비	일반공공행정	일반행정	일반행정지원 	12028310005856509000
기본경비	일반공공행정	일반행정	일반행정지원 	2530740001195750000
기본경비	일반공공행정	일반행정	일반행정지원 	4051170002554138000
기본경비	일반공공행정	일반행정	일반행정지원 	11580300005751695000
기본경비	일반공공행정	일반행정	일반행정지원 	10573480005263293000
기본경비	일반공공행정	일반행정	일반행정지원 	42949000200750000
기본경비	일반공공행정	일반행정	일반행정지원 	43714000186266000
기본경비	일반공공행정	일반행정	일반행정지원 	12330590005137125000
기본경비	일반공공행정	일반행정	일반행정지원 	60302000224216000
기본경비	일반공공행정	일반행정	일반행정지원 	9087460004498699000
기본경비	일반공공행정	일반행정	일반행정지원 	12161980006176153000
기본경비	일반공공행정	일반행정	일반행정지원 	9519390003792636000
기본경비	일반공공행정	일반행정	일반행정지원 	49018000155992000
기본경비	일반공공행정	일반행정	일반행정지원 	60371000243980000
기본경비	일반공공행정	일반행정	일반행정지원 	4128000001767484000
기본경비	일반공공행정	일반행정	일반행정지원 	52712000258848000
기본경비	일반공공행정	일반행정	일반행정지원 	43378000213510000
기본경비	일반공공행정	일반행정	일반행정지원 	2947660001599065000
기본경비	일반공공행정	일반행정	일반행정지원 	3556150001802445000
기본경비	일반공공행정	일반행정	일반행정지원 	134001000399704000
기본경비	일반공공행정	일반행정	일반행정지원 	114450000571900000
기본경비	일반공공행정	일반행정	일반행정지원 	20559660009997348000
기본경비	일반공공행정	일반행정	일반행정지원 	74218000273296000
기본경비	일반공공행정	일반행정	일반행정지원 	65561000307954000
기본경비	일반공공행정	일반행정	일반행정지원 	6392910003305450000
기본경비	일반공공행정	일반행정	일반행정지원 	2906170001563040000
기본경비	일반공공행정	일반행정	일반행정지원 	198703000746868000
기본경비	일반공공행정	일반행정	일반행정지원 	55702000237262000
기본경비	일반공공행정	일반행정	일반행정지원 	4639460002323989000
기본경비	일반공공행정	일반행정	일반행정지원 	19155710000111174187000
기본경비	일반공공행정	일반행정	일반행정지원 	18245520006346314000
기본경비	일반공공행정	일반행정	일반행정지원 	10786140004301265000
기본경비	일반공공행정	일반행정	일반행정지원 	3981800003486314000
기본경비	일반공공행정	일반행정	일반행정지원 	23438411000115846084000
기본경비	일반공공행정	일반행정	일반행정지원 	81613000275728000
기본경비	일반공공행정	일반행정	일반행정지원 	105973000432048000
기본경비	일반공공행정	일반행정	일반행정지원 	57754000224690000
기본경비	일반공공행정	일반행정	일반행정지원 	165152000835523000
기본경비	일반공공행정	일반행정	일반행정지원 	204915300010480755000
기본경비	일반공공행정	일반행정	일반행정지원 	4703690002259090000
기본경비	일반공공행정	일반행정	일반행정지원 	69712000337774000
기본경비	일반공공행정	일반행정	일반행정지원 	47988000197460000
기본경비	일반공공행정	일반행정	일반행정지원 	3152700073722000
기본경비	일반공공행정	일반행정	일반행정지원 	5369950001989104000
기본경비	일반공공행정	일반행정	일반행정지원 	8015890003640389000
기본경비	일반공공행정	일반행정	일반행정지원 	13996810004273247000
기본경비	일반공공행정	일반행정	일반행정지원 	3594500085542000
기본경비	일반공공행정	일반행정	일반행정지원 	4324940002826590000
기본경비	일반공공행정	일반행정	일반행정지원 	70576000355272000
기본경비	일반공공행정	일반행정	일반행정지원 	49502000152932000
기본경비	일반공공행정	일반행정	일반행정지원 	60994000267440000
기본경비	일반공공행정	일반행정	일반행정지원 	87621000347636000
기본경비	일반공공행정	일반행정	일반행정지원 	3954770001916233000
기본경비	일반공공행정	일반행정	일반행정지원 	5977990002772299000
기본경비	일반공공행정	일반행정	일반행정지원 	53925000269625000
기본경비	일반공공행정	일반행정	일반행정지원 	57423000288496000
기본경비	일반공공행정	일반행정	일반행정지원 	63568000317840000
기본경비	일반공공행정	일반행정	일반행정지원 	102214000506860000
기본경비	일반공공행정	일반행정	일반행정지원 	3335130001683500000
기본경비	일반공공행정	일반행정	일반행정지원 	89972000445300000
기본경비	일반공공행정	일반행정	일반행정지원 	73108000365048000
기본경비	일반공공행정	일반행정	일반행정지원 	52943000213808000
기본경비	일반공공행정	일반행정	일반행정지원 	65214000338850000
기본경비	일반공공행정	일반행정	일반행정지원 	205510000826528000
기본경비	일반공공행정	일반행정	일반행정지원 	8636400004311340000
기본경비	일반공공행정	일반행정	일반행정지원 	121116000514928000
기본경비	일반공공행정	일반행정	일반행정지원 	5702110002882769000
기본경비	일반공공행정	일반행정	일반행정지원 	53374000276960000
기본경비	일반공공행정	일반행정	일반행정지원 	62390000300540000
기본경비	일반공공행정	일반행정	일반행정지원 	0173456000
기본경비	일반공공행정	일반행정	일반행정지원 	2601770001297152000
기본경비	일반공공행정	일반행정	일반행정지원 	46634000256300000
기본경비	일반공공행정	일반행정	일반행정지원 	4306160002102900000
기본경비	일반공공행정	일반행정	일반행정지원 	53867000251202000
기본경비	일반공공행정	일반행정	일반행정지원 	36439000117286000
기본경비	일반공공행정	일반행정	일반행정지원 	099788000
기본경비	일반공공행정	일반행정	일반행정지원 	094566000
기본경비	일반공공행정	일반행정	일반행정지원 	33493000125683000
기본경비	일반공공행정	일반행정	일반행정지원 	71730000362082000
기본경비	일반공공행정	일반행정	일반행정지원 	42783000295080000
기본경비	일반공공행정	일반행정	일반행정지원 	03726563000
기본경비	일반공공행정	일반행정	일반행정지원 	41818000204122000
기본경비	일반공공행정	일반행정	일반행정지원 	240000000
기본경비	일반공공행정	일반행정	일반행정지원 	62917000296394000
기본경비	일반공공행정	일반행정	일반행정지원 	196362000712440000
기본경비	일반공공행정	일반행정	일반행정지원 	0253844000
기본경비	일반공공행정	일반행정	일반행정지원 	54358000297219000
기본경비	일반공공행정	일반행정	일반행정지원 	2698090001344202000
기본경비	일반공공행정	일반행정	일반행정지원 	66360000337960000
기본경비	일반공공행정	일반행정	일반행정지원 	1000000000
기본경비	일반공공행정	일반행정	일반행정지원 	93796000431030000
기본경비	일반공공행정	일반행정	일반행정지원 	85487000401574000
기본경비	일반공공행정	일반행정	일반행정지원 	57446000293008000
기본경비	일반공공행정	일반행정	일반행정지원 	200000000
기본경비	일반공공행정	일반행정	일반행정지원 	57106000280962000
기본경비	일반공공행정	일반행정	일반행정지원 	73256000344908000
기본경비	일반공공행정	일반행정	일반행정지원 	0121816000
기본경비	일반공공행정	일반행정	일반행정지원 	35692000101326000
기본경비	일반공공행정	일반행정	일반행정지원 	43627000206322000
기본경비	일반공공행정	일반행정	일반행정지원 	79319000398644000
기본경비	일반공공행정	일반행정	일반행정지원 	0188164000
기본경비	일반공공행정	일반행정	일반행정지원 	32409000162045000
기본경비	일반공공행정	일반행정	일반행정지원 	57223000226120000
기본경비	일반공공행정	일반행정	일반행정지원 	65408000210816000
기본경비	일반공공행정	일반행정	일반행정지원 	5330700001961220000
기본경비	일반공공행정	일반행정	일반행정지원 	2609770001095699000
기본경비	일반공공행정	일반행정	일반행정지원 	0205040000
기본경비	일반공공행정	일반행정	일반행정지원 	755011800037631434000
기본경비	일반공공행정	일반행정	일반행정지원 	164143000819760000
기본경비	일반공공행정	일반행정	일반행정지원 	43652000197490000
기본경비	일반공공행정	일반행정	일반행정지원 	154017000770422000
기본경비	일반공공행정	일반행정	일반행정지원 	74165000368989000
기본경비	일반공공행정	일반행정	일반행정지원 	109556000528832000
기본경비	일반공공행정	일반행정	일반행정지원 	16693290007596812000
기본경비	일반공공행정	일반행정	일반행정지원 	031768000
기본경비	일반공공행정	일반행정	일반행정지원 	44148000201094000
기본경비	일반공공행정	일반행정	일반행정지원 	40199000197912000
기본경비	일반공공행정	일반행정	일반행정지원 	53490000136550000
기본경비	일반공공행정	일반행정	일반행정지원 	0171696000
기본경비	일반공공행정	일반행정	일반행정지원 	59426000228140000
기본경비	일반공공행정	일반행정	일반행정지원 	49992000179176000
기본경비	일반공공행정	일반행정	일반행정지원 	45555000207240000
기본경비	일반공공행정	일반행정	일반행정지원 	56969000209635000
기본경비	일반공공행정	일반행정	일반행정지원 	357490000
기본경비	일반공공행정	일반행정	일반행정지원 	43268000193268000000
기본경비	일반공공행정	일반행정	일반행정지원 	373670000
기본경비	일반공공행정	일반행정	일반행정지원 	1201060000
기본경비	일반공공행정	일반행정	일반행정지원 	2650930000
기본경비	일반공공행정	일반행정	일반행정지원 	273530000
기본경비	일반공공행정	일반행정	일반행정지원 	31037000119512000
기본경비	일반공공행정	일반행정	일반행정지원 	74231000353612000
기본경비	일반공공행정	일반행정	일반행정지원 	34139000137936000
기본경비	일반공공행정	일반행정	일반행정지원 	539420000
기본경비	일반공공행정	일반행정	일반행정지원 	283230000
기본경비	일반공공행정	일반행정	일반행정지원 	1312090000
기본경비	일반공공행정	일반행정	일반행정지원 	41231000164724000
기본경비	일반공공행정	일반행정	일반행정지원 	38734000199930000
기본경비(국민)	일반공공행정	일반행정	일반행정지원 	777600035336000
기본경비(기후변화기금)	일반공공행정	일반행정	일반행정지원 	40000000
기본경비(대외협력기금 국제협력계정)	일반공공행정	일반행정	일반행정지원 	50000005000000
기본경비(도로사업소 6개소)	일반공공행정	일반행정	일반행정지원 	186428400012265966000
기본경비(도시개발)	일반공공행정	일반행정	일반행정지원 	060000000
기본경비(도시개발)	일반공공행정	일반행정	일반행정지원 	1200000060000000
기본경비(도시개발)	일반공공행정	일반행정	일반행정지원 	00
기본경비(도시철도)	일반공공행정	일반행정	일반행정지원 	7425780002876320000
기본경비(도정)	일반공공행정	일반행정	일반행정지원 	175066000712527000
기본경비(사회복기지금 노인복지계정)	일반공공행정	일반행정	일반행정지원 	30000000
기본경비(사회복지기금 장애인복지계정)	일반공공행정	일반행정	일반행정지원 	20000000216300000
기본경비(삭제)	일반공공행정	일반행정	일반행정지원 	00
기본경비(삭제)	일반공공행정	일반행정	일반행정지원 	00
기본경비(삭제)	일반공공행정	일반행정	일반행정지원 	00
기본경비(식의약 안전감시 및 대응)	일반공공행정	일반행정	일반행정지원 	14431000167335000
기본경비(식품진흥기금)	일반공공행정	일반행정	일반행정지원 	100000000
기본경비(신용평가수수료등)	일반공공행정	일반행정	일반행정지원 	500000000
기본경비(재난관리기금)	일반공공행정	일반행정	일반행정지원 	60000000
기본경비(재정투융자기금)	일반공공행정	일반행정	일반행정지원 	20000000
기본경비(재촉)	일반공공행정	일반행정	일반행정지원 	34200000148200000
기본경비(중소기업육성기금)	일반공공행정	일반행정	일반행정지원 	10165000000
기본경비(집단에너지 특별회계)	일반공공행정	일반행정	일반행정지원 	013600000
기본경비(체육진흥기금)	일반공공행정	일반행정	일반행정지원 	20000000
기본경비(한강수질개선특별회계)	일반공공행정	일반행정	일반행정지원 	91097000455005000
남북교류협력 업무추진	일반공공행정	일반행정	일반행정지원 	020000000
남북교류협력사업	일반공공행정	일반행정	일반행정지원 	45803100000
농수특산물 직거래장터 운영	일반공공행정	일반행정	일반행정지원 	6500000000
농촌 체험학습 프로그램 운영	일반공공행정	일반행정	일반행정지원 	3450000034500000
뉴미디어 웹사이트 운영	일반공공행정	일반행정	일반행정지원 	9906550005687503000
뉴미디어용 콘텐츠 제작 및 활용	일반공공행정	일반행정	일반행정지원 	2281000001542000000
다기능 사무기기 보급 및 관리	일반공공행정	일반행정	일반행정지원 	247951000013013290000
단기국외훈련	일반공공행정	일반행정	일반행정지원 	195853900011133629000
대국회 협력업무 강화	일반공공행정	일반행정	일반행정지원 	41312000322864000
대여학자금 부담금	일반공공행정	일반행정	일반행정지원 	428252000032212130000
대의회 지원	일반공공행정	일반행정	일반행정지원 	86500000440000000
데이터 공유·활용기반 조성 사업	일반공공행정	일반행정	일반행정지원 	433400000433400000
데이터센터 청사시설 유지보수	일반공공행정	일반행정	일반행정지원 	184121300011567318000
도로명주소 위치정보화 개선 및 운영	일반공공행정	일반행정	일반행정지원 	443630001050000000
도로명주소 홍보 및 전산시스템 유지관리 등	일반공공행정	일반행정	일반행정지원 	626523000963439000
도서실 운영	일반공공행정	일반행정	일반행정지원 	28800000147501000
도시농촌 소통쉼터 조성사업	일반공공행정	일반행정	일반행정지원 	00
도시시설물 안전점검 강화	일반공공행정	일반행정	일반행정지원 	540000024800000
동주민센터 기능개선 학술연구용역	일반공공행정	일반행정	일반행정지원 	47000000100000000
마을공동체 교육	일반공공행정	일반행정	일반행정지원 	307400000347200000
마을공동체 만들기 지원	일반공공행정	일반행정	일반행정지원 	00
마을공동체 사례발굴,확산	일반공공행정	일반행정	일반행정지원 	317800000841200000
마을공동체 아카이브 구축	일반공공행정	일반행정	일반행정지원 	110000000194000000
